matchId,summonerId,teamId,matchteamId,championId,ban,baronKills,dragonKills,towerKills,userRank,matchDuration,kills,deaths,assists,winner,creepsTenToTwenty,creepsThirtyToEnd,creepsTwentyToThirty,creepsZeroToTen,goldTenToTwenty,goldThirtyToEnd,goldTwentyToThirty,goldZeroToTen,damageTenToTwenty,damageThirtyToEnd,damageTwentyToThirty,damageZeroToTen,xpTenToTwenty,xpThirtyToEnd,xpTwentyToThirty,xpZeroToTen,championName,tags,banlist,endGold,endCreeps,endDamage,endXp,ban1,ban2,ban3
2054999086,40931971,100,2054999086-100,99,"[16, 117, 420]",0,0,1,PLATINUM,1753,2,9,3,0,3.4,,,4.1,268.7,,,196.0,388.6,,,312.4,295.4,,,361.3,Lux,"[u'Mage', u'Support']","[u'Soraka', u'Lulu', u'Illaoi']",7123.51833333,106.336666667,10591.5966667,9289.60333333,Soraka,Lulu,Illaoi
2054999086,20430840,100,2054999086-100,53,"[16, 117, 420]",0,0,1,GOLD,1753,3,5,5,0,0.6,,,0.2,284.6,,,126.3,612.6,,,246.3,332.8,,,186.5,Blitzcrank,"[u'Tank', u'Fighter']","[u'Soraka', u'Lulu', u'Illaoi']",6732.06333333,13.53,14235.13,8260.30666667,Soraka,Lulu,Illaoi
2054999086,22073036,200,2054999086-200,222,"[36, 223, 107]",0,3,9,UNRANKED,1753,6,3,10,1,6.4,,,7.1,321.4,,,287.8,511.9,,,221.5,377.0,,,308.2,Jinx,[u'Marksman'],"[u'Dr. Mundo', u'Tahm Kench', u'Rengar']",9054.23666667,193.986666667,12052.0116667,10326.6833333,Dr. Mundo,Tahm Kench,Rengar
2054999086,39202464,200,2054999086-200,238,"[36, 223, 107]",0,3,9,GOLD,1753,8,5,7,1,5.2,,,5.4,400.3,,,244.1,544.0,,,432.4,462.9,,,371.4,Zed,"[u'Assassin', u'Fighter']","[u'Dr. Mundo', u'Tahm Kench', u'Rengar']",10133.4316667,153.926666667,14777.8666667,12609.395,Dr. Mundo,Tahm Kench,Rengar
2054999086,20833341,200,2054999086-200,60,"[36, 223, 107]",0,3,9,PLATINUM,1753,9,4,9,1,0.0,,,0.6,308.2,,,336.7,611.7,,,454.4,338.5,,,338.7,Elise,"[u'Mage', u'Fighter']","[u'Dr. Mundo', u'Tahm Kench', u'Rengar']",9289.57666667,6.0,16298.835,9891.84166667,Dr. Mundo,Tahm Kench,Rengar
2054999086,50749229,200,2054999086-200,92,"[36, 223, 107]",0,3,9,PLATINUM,1753,6,2,6,1,7.7,,,7.1,365.5,,,306.1,547.0,,,289.5,466.7,,,537.5,Riven,"[u'Fighter', u'Assassin']","[u'Dr. Mundo', u'Tahm Kench', u'Rengar']",10084.6916667,218.968333333,13406.5166667,14343.4183333,Dr. Mundo,Tahm Kench,Rengar
2054999086,19295453,200,2054999086-200,26,"[36, 223, 107]",0,3,9,GOLD,1753,4,1,19,1,1.5,,,0.3,311.0,,,223.3,285.8,,,335.0,384.1,,,314.7,Zilean,"[u'Support', u'Mage']","[u'Dr. Mundo', u'Tahm Kench', u'Rengar']",8209.38333333,31.825,8842.12333333,10528.1216667,Dr. Mundo,Tahm Kench,Rengar
2054999093,32719963,100,2054999093-100,254,"[36, 24, 114]",0,1,1,UNRANKED,1747,6,5,4,0,1.7,,,2.1,328.4,,,366.4,920.8,,,485.1,494.3,,,415.4,Vi,"[u'Fighter', u'Assassin']","[u'Dr. Mundo', u'Jax', u'Fiora']",9941.91333333,53.4983333333,22453.6266667,13603.3683333,Dr. Mundo,Jax,Fiora
2054999093,38429598,100,2054999093-100,101,"[36, 24, 114]",0,1,1,GOLD,1747,6,7,5,0,4.7,,,4.8,337.5,,,246.1,539.1,,,314.5,468.1,,,409.3,Xerath,"[u'Mage', u'Assassin']","[u'Dr. Mundo', u'Jax', u'Fiora']",8912.875,137.848333333,13450.795,13041.5116667,Dr. Mundo,Jax,Fiora
2054999093,34925666,100,2054999093-100,157,"[36, 24, 114]",0,1,1,UNRANKED,1747,8,8,2,0,5.6,,,3.0,356.1,,,242.4,691.8,,,425.4,432.4,,,386.0,Yasuo,"[u'Fighter', u'Assassin']","[u'Dr. Mundo', u'Jax', u'Fiora']",9231.445,137.053333333,17478.91,12126.0466667,Dr. Mundo,Jax,Fiora
2054999093,61792016,100,2054999093-100,67,"[36, 24, 114]",0,1,1,SILVER,1747,1,14,2,0,6.7,,,3.7,290.0,,,206.9,637.7,,,415.6,383.4,,,282.4,Vayne,"[u'Marksman', u'Assassin']","[u'Dr. Mundo', u'Jax', u'Fiora']",7612.83333333,165.081666667,16346.6983333,10153.33,Dr. Mundo,Jax,Fiora
2054999093,23497623,100,2054999093-100,111,"[36, 24, 114]",0,1,1,GOLD,1747,0,11,4,0,1.9,,,0.8,243.8,,,150.0,804.0,,,431.3,262.7,,,172.1,Nautilus,"[u'Tank', u'Fighter']","[u'Dr. Mundo', u'Jax', u'Fiora']",6160.64333333,44.3216666667,19682.8,6742.94833333,Dr. Mundo,Jax,Fiora
2054999093,24152024,200,2054999093-200,63,"[86, 107, 21]",1,2,10,GOLD,1747,10,4,19,1,0.8,,,0.4,389.5,,,266.7,533.7,,,407.0,351.7,,,304.1,Brand,[u'Mage'],"[u'Garen', u'Rengar', u'Miss Fortune']",10112.9416667,19.2933333333,14272.565,9764.33166667,Garen,Rengar,Miss Fortune
2054999093,23036823,200,2054999093-200,54,"[86, 107, 21]",1,2,10,GOLD,1747,6,3,17,1,0.8,,,0.0,468.9,,,199.3,820.9,,,599.2,574.1,,,255.0,Malphite,"[u'Tank', u'Fighter']","[u'Garen', u'Rengar', u'Miss Fortune']",10956.805,15.2933333333,21684.8716667,13524.8783333,Garen,Rengar,Miss Fortune
2054999093,26360921,200,2054999093-200,99,"[86, 107, 21]",1,2,10,SILVER,1747,5,3,6,1,3.2,,,4.8,407.0,,,194.2,632.0,,,251.6,455.5,,,361.9,Lux,"[u'Mage', u'Support']","[u'Garen', u'Rengar', u'Miss Fortune']",9722.48333333,109.173333333,14597.7333333,12326.6416667,Garen,Rengar,Miss Fortune
2054999093,23586745,200,2054999093-200,48,"[86, 107, 21]",1,2,10,GOLD,1747,4,8,3,1,4.7,,,5.1,373.1,,,261.7,942.8,,,559.3,474.6,,,431.1,Trundle,"[u'Fighter', u'Tank']","[u'Garen', u'Rengar', u'Miss Fortune']",9749.42833333,140.848333333,23616.1933333,13383.77,Garen,Rengar,Miss Fortune
2054999093,28873134,200,2054999093-200,15,"[86, 107, 21]",1,2,10,GOLD,1747,20,3,11,1,6.9,,,5.5,584.3,,,360.2,532.1,,,328.6,579.3,,,292.0,Sivir,[u'Marksman'],"[u'Garen', u'Rengar', u'Miss Fortune']",14771.8683333,186.905,13457.9783333,13994.285,Garen,Rengar,Miss Fortune
2054999124,24201219,100,2054999124-100,107,"[24, 36, 31]",0,0,1,GOLD,1736,4,8,5,0,0.2,,,0.3,387.4,,,198.6,942.4,,,538.7,451.6,,,249.9,Rengar,"[u'Assassin', u'Fighter']","[u'Jax', u'Dr. Mundo', u""Cho'Gath""]",9320.77333333,6.78666666667,23229.7733333,11049.2933333,Jax,Dr. Mundo,Cho'Gath
2054999124,48553421,100,2054999124-100,76,"[24, 36, 31]",0,0,1,SILVER,1736,3,6,0,0,5.8,,,4.3,295.4,,,188.7,429.0,,,317.3,447.5,,,365.3,Nidalee,"[u'Assassin', u'Fighter']","[u'Jax', u'Dr. Mundo', u""Cho'Gath""]",7479.90666667,152.813333333,11295.4,12125.6666667,Jax,Dr. Mundo,Cho'Gath
2054999124,66241007,100,2054999124-100,80,"[24, 36, 31]",0,0,1,UNRANKED,1736,5,6,1,0,3.3,,,3.0,314.8,,,196.4,579.2,,,342.7,486.5,,,368.6,Pantheon,"[u'Fighter', u'Assassin']","[u'Jax', u'Dr. Mundo', u""Cho'Gath""]",7924.21333333,92.48,14393.1866667,12897.0666667,Jax,Dr. Mundo,Cho'Gath
2054999124,50069917,100,2054999124-100,201,"[24, 36, 31]",0,0,1,BRONZE,1736,2,3,6,0,2.4,,,1.1,243.8,,,187.7,325.1,,,363.8,274.7,,,258.7,Braum,"[u'Support', u'Tank']","[u'Jax', u'Dr. Mundo', u""Cho'Gath""]",6492.94666667,56.44,9793.22666667,7787.98666667,Jax,Dr. Mundo,Cho'Gath
2054999124,50954424,100,2054999124-100,222,"[24, 36, 31]",0,0,1,SILVER,1736,3,7,6,0,3.9,,,4.4,290.5,,,231.0,592.2,,,203.2,339.8,,,292.0,Jinx,[u'Marksman'],"[u'Jax', u'Dr. Mundo', u""Cho'Gath""]",7810.13333333,117.84,13244.32,9353.54666667,Jax,Dr. Mundo,Cho'Gath
2054999124,22751985,200,2054999124-200,53,"[420, 122, 412]",0,3,11,BRONZE,1736,3,1,8,1,1.2,,,0.8,317.1,,,142.0,396.0,,,188.3,363.2,,,260.2,Blitzcrank,"[u'Tank', u'Fighter']","[u'Illaoi', u'Darius', u'Thresh']",7423.76,30.72,9380.6,9478.58666667,Illaoi,Darius,Thresh
2054999124,70429329,200,2054999124-200,22,"[420, 122, 412]",0,3,11,SILVER,1736,2,4,3,1,5.6,,,3.0,324.6,,,162.6,164.9,,,273.9,350.9,,,186.5,Ashe,"[u'Marksman', u'Support']","[u'Illaoi', u'Darius', u'Thresh']",7771.76,136.026666667,5861.10666667,8508.70666667,Illaoi,Darius,Thresh
2054999124,69479353,200,2054999124-200,254,"[420, 122, 412]",0,3,11,SILVER,1736,6,3,6,1,1.4,,,0.0,357.2,,,208.1,694.3,,,541.5,469.6,,,276.3,Vi,"[u'Fighter', u'Assassin']","[u'Illaoi', u'Darius', u'Thresh']",8843.98666667,26.5066666667,18560.4133333,11654.0933333,Illaoi,Darius,Thresh
2054999124,59431592,200,2054999124-200,63,"[420, 122, 412]",0,3,11,BRONZE,1736,2,3,5,1,6.1,,,6.3,358.7,,,241.4,385.0,,,195.9,442.2,,,415.7,Brand,[u'Mage'],"[u'Illaoi', u'Darius', u'Thresh']",9205.38666667,178.493333333,9248.33333333,12529.32,Illaoi,Darius,Thresh
2054999124,50920063,200,2054999124-200,39,"[420, 122, 412]",0,3,11,GOLD,1736,17,6,4,1,6.7,,,5.3,542.1,,,262.2,922.3,,,451.5,648.1,,,437.5,Irelia,"[u'Fighter', u'Assassin']","[u'Illaoi', u'Darius', u'Thresh']",12885.76,179.853333333,21977.2133333,16645.6933333,Illaoi,Darius,Thresh
2054999127,51100648,100,2054999127-100,11,"[16, 63, 114]",1,2,10,UNRANKED,1770,10,5,13,1,2.9,,,0.4,512.8,,,370.4,928.5,,,464.2,599.3,,,390.9,Master Yi,"[u'Assassin', u'Fighter']","[u'Soraka', u'Brand', u'Fiora']",13703.6,60.55,22747.75,15595.35,Soraka,Brand,Fiora
2054999127,60643224,100,2054999127-100,236,"[16, 63, 114]",1,2,10,UNRANKED,1770,9,4,10,1,9.2,,,6.6,477.6,,,263.6,523.2,,,269.8,486.2,,,305.6,Lucian,[u'Marksman'],"[u'Soraka', u'Brand', u'Fiora']",11949.2,245.4,12900.4,12536.9,Soraka,Brand,Fiora
2054999127,20988787,100,2054999127-100,112,"[16, 63, 114]",1,2,10,GOLD,1770,1,5,8,1,5.0,,,4.6,356.0,,,188.9,389.0,,,265.8,351.4,,,369.7,Viktor,[u'Mage'],"[u'Soraka', u'Brand', u'Fiora']",8831.0,143.5,10243.5,10549.3,Soraka,Brand,Fiora
2054999127,50633685,100,2054999127-100,12,"[16, 63, 114]",1,2,10,GOLD,1770,2,7,18,1,1.8,,,1.6,293.9,,,199.4,968.4,,,394.6,307.6,,,283.7,Alistar,"[u'Tank', u'Support']","[u'Soraka', u'Brand', u'Fiora']",7725.05,51.1,22829.8,8835.2,Soraka,Brand,Fiora
2054999127,19877783,100,2054999127-100,2,"[16, 63, 114]",1,2,10,GOLD,1770,12,3,8,1,9.9,,,5.6,452.7,,,254.2,528.8,,,390.0,687.1,,,444.1,Olaf,"[u'Fighter', u'Tank']","[u'Soraka', u'Brand', u'Fiora']",11369.65,249.05,14211.6,17839.45,Soraka,Brand,Fiora
2054999127,47959803,200,2054999127-200,39,"[223, 24, 36]",0,0,0,PLATINUM,1770,2,8,7,0,6.3,,,3.2,307.9,,,160.8,680.3,,,552.9,443.8,,,330.8,Irelia,"[u'Fighter', u'Assassin']","[u'Tahm Kench', u'Jax', u'Dr. Mundo']",7612.05,154.85,18794.85,11962.1,Tahm Kench,Jax,Dr. Mundo
2054999127,34040375,200,2054999127-200,64,"[223, 24, 36]",0,0,0,GOLD,1770,4,9,6,0,0.3,,,0.2,293.7,,,237.3,785.5,,,596.3,407.2,,,354.5,Lee Sin,"[u'Fighter', u'Assassin']","[u'Tahm Kench', u'Jax', u'Dr. Mundo']",8100.15,7.85,21280.25,11485.4,Tahm Kench,Jax,Dr. Mundo
2054999127,46215715,200,2054999127-200,81,"[223, 24, 36]",0,0,0,GOLD,1770,6,6,11,0,7.2,,,6.7,396.8,,,280.7,307.6,,,314.8,456.9,,,281.2,Ezreal,"[u'Marksman', u'Mage']","[u'Tahm Kench', u'Jax', u'Dr. Mundo']",10544.6,207.4,9146.2,11721.55,Tahm Kench,Jax,Dr. Mundo
2054999127,43831207,200,2054999127-200,105,"[223, 24, 36]",0,0,0,UNRANKED,1770,10,4,4,0,5.9,,,5.6,312.2,,,250.3,625.9,,,341.9,394.0,,,440.9,Fizz,"[u'Assassin', u'Fighter']","[u'Tahm Kench', u'Jax', u'Dr. Mundo']",8590.9,171.05,15624.05,12092.0,Tahm Kench,Jax,Dr. Mundo
2054999127,47107998,200,2054999127-200,89,"[223, 24, 36]",0,0,0,GOLD,1770,2,7,14,0,1.5,,,0.9,260.3,,,191.5,536.4,,,349.7,252.9,,,329.9,Leona,"[u'Tank', u'Support']","[u'Tahm Kench', u'Jax', u'Dr. Mundo']",6990.85,38.25,13956.8,8230.55,Tahm Kench,Jax,Dr. Mundo
2054999129,72069759,100,2054999129-100,412,"[16, 36, 24]",1,1,11,UNRANKED,1743,5,4,16,1,1.6,,,1.1,374.9,,,188.6,521.5,,,475.1,308.8,,,239.2,Thresh,"[u'Support', u'Fighter']","[u'Soraka', u'Dr. Mundo', u'Jax']",9027.845,41.48,14685.575,8274.64,Soraka,Dr. Mundo,Jax
2054999129,32324090,100,2054999129-100,101,"[16, 36, 24]",1,1,11,GOLD,1743,3,4,14,1,4.8,,,4.4,382.0,,,216.1,369.5,,,318.3,374.6,,,360.7,Xerath,"[u'Mage', u'Assassin']","[u'Soraka', u'Dr. Mundo', u'Jax']",9438.1,135.44,10221.975,10743.13,Soraka,Dr. Mundo,Jax
2054999129,26175743,100,2054999129-100,114,"[16, 36, 24]",1,1,11,PLATINUM,1743,11,2,3,1,9.0,,,4.3,511.8,,,314.8,652.1,,,612.7,638.2,,,422.3,Fiora,"[u'Fighter', u'Assassin']","[u'Soraka', u'Dr. Mundo', u'Jax']",12897.79,214.45,18549.505,16380.71,Soraka,Dr. Mundo,Jax
2054999129,32762529,100,2054999129-100,245,"[16, 36, 24]",1,1,11,PLATINUM,1743,8,5,12,1,1.1,,,1.2,426.1,,,301.1,892.2,,,475.7,389.4,,,341.1,Ekko,"[u'Assassin', u'Fighter']","[u'Soraka', u'Dr. Mundo', u'Jax']",11128.205,32.955,21753.41,10829.07,Soraka,Dr. Mundo,Jax
2054999129,27722948,100,2054999129-100,110,"[16, 36, 24]",1,1,11,DIAMOND,1743,13,6,9,1,5.8,,,5.7,410.0,,,333.7,586.7,,,314.0,345.7,,,287.8,Varus,"[u'Marksman', u'Mage']","[u'Soraka', u'Dr. Mundo', u'Jax']",11147.5,167.49,14316.635,9463.585,Soraka,Dr. Mundo,Jax
2054999129,29732534,200,2054999129-200,1,"[223, 48, 54]",0,1,0,PLATINUM,1743,3,8,9,0,1.6,,,0.5,292.3,,,184.6,494.3,,,440.2,280.0,,,175.8,Annie,[u'Mage'],"[u'Tahm Kench', u'Trundle', u'Malphite']",7414.315,35.48,13818.415,7092.0,Tahm Kench,Trundle,Malphite
2054999129,23209679,200,2054999129-200,20,"[223, 48, 54]",0,1,0,PLATINUM,1743,0,5,8,0,0.5,,,0.5,248.6,,,216.2,1049.2,,,457.7,354.4,,,254.5,Nunu,"[u'Support', u'Fighter']","[u'Tahm Kench', u'Trundle', u'Malphite']",6897.83,14.525,24564.26,9296.32,Tahm Kench,Trundle,Malphite
2054999129,22574032,200,2054999129-200,86,"[223, 48, 54]",0,1,0,PLATINUM,1743,5,12,2,0,3.7,,,3.2,296.0,,,200.8,928.4,,,615.2,377.1,,,325.4,Garen,"[u'Fighter', u'Tank']","[u'Tahm Kench', u'Trundle', u'Malphite']",7646.8,102.485,23838.02,10437.755,Tahm Kench,Trundle,Malphite
2054999129,22179220,200,2054999129-200,21,"[223, 48, 54]",0,1,0,PLATINUM,1743,6,9,6,0,6.3,,,3.4,369.8,,,269.3,412.3,,,452.0,446.1,,,217.3,Miss Fortune,[u'Marksman'],"[u'Tahm Kench', u'Trundle', u'Malphite']",9737.69,154.015,12374.315,10671.205,Tahm Kench,Trundle,Malphite
2054999129,48217123,200,2054999129-200,103,"[223, 48, 54]",0,1,0,GOLD,1743,7,6,5,0,5.8,,,4.4,363.6,,,260.6,514.5,,,339.7,567.0,,,351.3,Ahri,"[u'Mage', u'Assassin']","[u'Tahm Kench', u'Trundle', u'Malphite']",9532.58,154.49,13198.225,14314.35,Tahm Kench,Trundle,Malphite
2054999137,53298048,100,2054999137-100,80,"[36, 64, 16]",0,2,11,SILVER,1649,4,1,3,1,1.9,,,4.7,303.7,,,275.2,238.6,,,382.8,270.6,,,422.2,Pantheon,"[u'Fighter', u'Assassin']","[u'Dr. Mundo', u'Lee Sin', u'Soraka']",8061.68833333,80.2183333333,7999.52333333,8952.99,Dr. Mundo,Lee Sin,Soraka
2054999137,46030421,100,2054999137-100,24,"[36, 64, 16]",0,2,11,SILVER,1649,8,4,3,1,4.9,,,5.6,420.5,,,237.0,925.3,,,364.9,486.8,,,451.9,Jax,"[u'Fighter', u'Assassin']","[u'Dr. Mundo', u'Lee Sin', u'Soraka']",9721.74166667,141.668333333,19826.3283333,13029.8866667,Dr. Mundo,Lee Sin,Soraka
2054999137,34268057,100,2054999137-100,53,"[36, 64, 16]",0,2,11,GOLD,1649,5,3,18,1,0.6,,,0.2,403.9,,,268.2,537.1,,,273.5,442.3,,,347.9,Blitzcrank,"[u'Tank', u'Fighter']","[u'Dr. Mundo', u'Lee Sin', u'Soraka']",9743.51833333,12.49,12125.2983333,11211.8783333,Dr. Mundo,Lee Sin,Soraka
2054999137,39968316,100,2054999137-100,11,"[36, 64, 16]",0,2,11,GOLD,1649,8,2,4,1,1.5,,,0.4,430.5,,,288.9,790.7,,,553.1,537.4,,,405.4,Master Yi,"[u'Assassin', u'Fighter']","[u'Dr. Mundo', u'Lee Sin', u'Soraka']",10415.575,30.225,19355.0716667,13449.5433333,Dr. Mundo,Lee Sin,Soraka
2054999137,22826344,100,2054999137-100,110,"[36, 64, 16]",0,2,11,GOLD,1649,14,0,11,1,8.8,,,8.0,528.9,,,419.6,397.4,,,213.6,515.3,,,403.5,Varus,"[u'Marksman', u'Mage']","[u'Dr. Mundo', u'Lee Sin', u'Soraka']",13442.935,233.853333333,9083.87666667,13044.1616667,Dr. Mundo,Lee Sin,Soraka
2054999137,34281296,200,2054999137-200,55,"[238, 223, 254]",0,0,0,GOLD,1649,2,8,3,0,5.0,,,4.9,271.4,,,215.3,486.8,,,362.9,361.4,,,390.3,Katarina,"[u'Assassin', u'Mage']","[u'Zed', u'Tahm Kench', u'Vi']",6897.97666667,136.416666667,12139.8866667,10221.4766667,Zed,Tahm Kench,Vi
2054999137,30212114,200,2054999137-200,157,"[238, 223, 254]",0,0,0,SILVER,1649,1,11,5,0,5.0,,,7.2,265.7,,,244.3,771.1,,,435.9,413.2,,,416.5,Yasuo,"[u'Fighter', u'Assassin']","[u'Zed', u'Tahm Kench', u'Vi']",7088.32166667,159.416666667,17840.3983333,11389.1133333,Zed,Tahm Kench,Vi
2054999137,51054203,200,2054999137-200,17,"[238, 223, 254]",0,0,0,SILVER,1649,5,6,1,0,1.0,,,0.0,239.1,,,216.7,603.1,,,534.1,323.2,,,276.3,Teemo,"[u'Marksman', u'Assassin']","[u'Zed', u'Tahm Kench', u'Vi']",6347.265,17.4833333333,15885.1983333,8413.61333333,Zed,Tahm Kench,Vi
2054999137,26442417,200,2054999137-200,18,"[238, 223, 254]",0,0,0,SILVER,1649,0,8,2,0,5.3,,,5.2,248.1,,,205.2,449.5,,,383.5,321.9,,,240.8,Tristana,"[u'Marksman', u'Assassin']","[u'Zed', u'Tahm Kench', u'Vi']",6389.615,144.661666667,11693.7583333,8035.885,Zed,Tahm Kench,Vi
2054999137,34974538,200,2054999137-200,40,"[238, 223, 254]",0,0,0,GOLD,1649,1,6,2,0,0.2,,,0.4,209.9,,,150.9,509.1,,,308.6,289.3,,,279.4,Janna,"[u'Support', u'Mage']","[u'Zed', u'Tahm Kench', u'Vi']",5178.75166667,7.49666666667,11986.765,7851.92833333,Zed,Tahm Kench,Vi
2054999150,53402827,100,2054999150-100,412,"[23, 86, 36]",0,1,5,SILVER,1640,1,4,18,1,0.5,,,0.4,272.1,,,125.5,497.1,,,359.0,346.9,,,235.9,Thresh,"[u'Support', u'Fighter']","[u'Tryndamere', u'Garen', u'Dr. Mundo']",5971.4,12.6666666667,12206.4,8371.93333333,Tryndamere,Garen,Dr. Mundo
2054999150,31290505,100,2054999150-100,21,"[23, 86, 36]",0,1,5,UNRANKED,1640,4,4,11,1,9.6,,,6.6,474.4,,,268.7,390.7,,,275.2,492.7,,,306.1,Miss Fortune,[u'Marksman'],"[u'Tryndamere', u'Garen', u'Dr. Mundo']",10909.9333333,232.4,9524.13333333,11601.1333333,Tryndamere,Garen,Dr. Mundo
2054999150,59328940,100,2054999150-100,31,"[23, 86, 36]",0,1,5,SILVER,1640,9,3,6,1,8.8,,,4.9,403.8,,,260.4,621.0,,,440.3,553.7,,,437.4,Cho'Gath,"[u'Tank', u'Mage']","[u'Tryndamere', u'Garen', u'Dr. Mundo']",9603.2,201.533333333,15167.0,13971.4666667,Tryndamere,Garen,Dr. Mundo
2054999150,31317995,100,2054999150-100,238,"[23, 86, 36]",0,1,5,SILVER,1640,13,6,6,1,3.7,,,5.4,313.4,,,267.4,749.0,,,399.4,333.0,,,438.9,Zed,"[u'Assassin', u'Fighter']","[u'Tryndamere', u'Garen', u'Dr. Mundo']",8106.26666667,118.133333333,16976.6666667,10161.0,Tryndamere,Garen,Dr. Mundo
2054999150,69904194,100,2054999150-100,113,"[23, 86, 36]",0,1,5,UNRANKED,1640,5,5,7,1,0.8,,,0.0,296.1,,,198.0,891.4,,,600.2,351.5,,,245.0,Sejuani,"[u'Tank', u'Fighter']","[u'Tryndamere', u'Garen', u'Dr. Mundo']",7112.4,13.8666666667,21452.9333333,8542.66666667,Tryndamere,Garen,Dr. Mundo
2054999150,61708967,200,2054999150-200,121,"[24, 157, 53]",0,1,1,BRONZE,1640,6,7,6,0,1.0,,,0.4,357.2,,,239.4,869.9,,,538.3,431.6,,,300.2,Kha'Zix,"[u'Assassin', u'Fighter']","[u'Jax', u'Yasuo', u'Blitzcrank']",8585.46666667,21.3333333333,20461.2666667,10483.0666667,Jax,Yasuo,Blitzcrank
2054999150,40868667,200,2054999150-200,48,"[24, 157, 53]",0,1,1,SILVER,1640,5,7,1,0,5.9,,,6.5,355.8,,,302.2,953.0,,,490.2,525.6,,,461.7,Trundle,"[u'Fighter', u'Tank']","[u'Jax', u'Yasuo', u'Blitzcrank']",9189.2,167.266666667,21420.6666667,13727.4,Jax,Yasuo,Blitzcrank
2054999150,69360593,200,2054999150-200,18,"[24, 157, 53]",0,1,1,UNRANKED,1640,4,4,6,0,6.3,,,6.8,387.2,,,251.0,501.5,,,170.6,404.3,,,345.1,Tristana,"[u'Marksman', u'Assassin']","[u'Jax', u'Yasuo', u'Blitzcrank']",9221.46666667,177.2,10398.6666667,10458.8666667,Jax,Yasuo,Blitzcrank
2054999150,40868716,200,2054999150-200,4,"[24, 157, 53]",0,1,1,SILVER,1640,4,6,9,0,3.1,,,3.9,357.6,,,239.4,439.1,,,304.6,468.8,,,382.9,Twisted Fate,[u'Mage'],"[u'Jax', u'Yasuo', u'Blitzcrank']",8592.4,92.7333333333,10657.0666667,11954.8666667,Jax,Yasuo,Blitzcrank
2054999150,71322087,200,2054999150-200,37,"[24, 157, 53]",0,1,1,UNRANKED,1640,3,8,6,0,0.5,,,0.9,259.4,,,198.7,458.4,,,220.7,247.0,,,294.3,Sona,"[u'Support', u'Mage']","[u'Jax', u'Yasuo', u'Blitzcrank']",6483.26666667,17.6666666667,10152.6,7224.33333333,Jax,Yasuo,Blitzcrank
2054999322,19153178,100,2054999322-100,117,"[24, 122, 157]",0,0,2,GOLD,1790,5,9,9,0,0.7,,,0.2,298.6,,,147.5,669.0,,,280.6,304.7,,,239.6,Lulu,"[u'Support', u'Mage']","[u'Jax', u'Darius', u'Yasuo']",7397.23333333,15.8833333333,16074.5,8439.21666667,Jax,Darius,Yasuo
2054999322,67560409,100,2054999322-100,21,"[24, 122, 157]",0,0,2,GOLD,1790,7,10,5,0,5.3,,,6.1,298.5,,,281.9,783.4,,,310.7,333.3,,,300.2,Miss Fortune,[u'Marksman'],"[u'Jax', u'Darius', u'Yasuo']",8739.25,166.116666667,18644.4333333,9612.45,Jax,Darius,Yasuo
2054999322,35202972,100,2054999322-100,223,"[24, 122, 157]",0,0,2,UNRANKED,1790,1,7,6,0,4.9,,,2.3,306.0,,,151.4,898.3,,,572.4,388.5,,,363.5,Tahm Kench,"[u'Support', u'Tank']","[u'Jax', u'Darius', u'Yasuo']",7583.0,120.183333333,23540.2833333,11340.25,Jax,Darius,Yasuo
2054999322,19569954,100,2054999322-100,80,"[24, 122, 157]",0,0,2,UNRANKED,1790,4,10,6,0,1.0,,,0.0,356.8,,,174.4,836.6,,,575.4,475.4,,,199.1,Pantheon,"[u'Fighter', u'Assassin']","[u'Jax', u'Darius', u'Yasuo']",8820.53333333,19.8333333333,22346.5666667,11419.7666667,Jax,Darius,Yasuo
2054999322,30192919,100,2054999322-100,161,"[24, 122, 157]",0,0,2,GOLD,1790,10,8,5,0,5.2,,,5.0,433.7,,,290.1,611.0,,,446.3,487.9,,,447.6,Vel'Koz,[u'Mage'],"[u'Jax', u'Darius', u'Yasuo']",11502.7166667,153.133333333,16581.1666667,14152.6833333,Jax,Darius,Yasuo
2054999322,20547774,200,2054999322-200,245,"[254, 420, 99]",0,3,9,SILVER,1790,11,4,8,1,4.2,,,6.7,416.8,,,404.2,660.3,,,377.1,440.7,,,567.1,Ekko,"[u'Assassin', u'Fighter']","[u'Vi', u'Illaoi', u'Lux']",12308.5333333,150.3,16866.95,14411.55,Vi,Illaoi,Lux
2054999322,30372539,200,2054999322-200,59,"[254, 420, 99]",0,3,9,SILVER,1790,7,9,8,1,5.3,,,3.8,384.1,,,208.2,804.9,,,444.4,422.7,,,324.6,Jarvan IV,"[u'Tank', u'Fighter']","[u'Vi', u'Illaoi', u'Lux']",9699.98333333,143.116666667,20407.85,11629.55,Vi,Illaoi,Lux
2054999322,34270715,200,2054999322-200,101,"[254, 420, 99]",0,3,9,SILVER,1790,8,7,12,1,1.8,,,0.5,365.2,,,171.9,437.9,,,272.6,420.9,,,277.7,Xerath,"[u'Mage', u'Assassin']","[u'Vi', u'Illaoi', u'Lux']",8962.13333333,40.7,11411.0166667,11124.85,Vi,Illaoi,Lux
