,matchId,summonerId,teamId,matchteamId,championId,ban,Barons,Dragons,Towers,Rank,matchDuration,Kills,Deaths,Assists,Winner,creepsTenToTwenty,creepsThirtyToEnd,creepsTwentyToThirty,creepsZeroToTen,goldTenToTwenty,goldThirtyToEnd,goldTwentyToThirty,goldZeroToTen,damageTenToTwenty,damageThirtyToEnd,damageTwentyToThirty,damageZeroToTen,xpTenToTwenty,xpThirtyToEnd,xpTwentyToThirty,xpZeroToTen,championName,Role,banlist,endGold,endCreeps,endDamage,endXp
4772,2054998352,46198165,100,2054998352-100,51,"[24, 91, 420]",0,2,6,SILVER,2188,5,10,10,1,5.2,5.6,5,5.2,393.6,458,348.2,201.3,505.8,772.8,759.4,480.9,368.9,498,333.4,227.6,Caitlyn,Marksman,"[u'Jax', u'Talon', u'Illaoi']",1401.1,21,2518.9,1427.9
4773,2054998352,31680152,100,2054998352-100,36,"[24, 91, 420]",0,2,6,SILVER,2188,12,8,13,1,7.4,5.2,5.1,5.7,513.1,467,422.2,271.6,1028.7,2344.6,1835.3,527.9,591.4,479,443.4,456.5,Dr. Mundo,Fighter,"[u'Jax', u'Talon', u'Illaoi']",1673.9,23.4,5736.5,1970.3
4774,2054998352,34353921,100,2054998352-100,103,"[24, 91, 420]",0,2,6,SILVER,2188,8,6,10,1,5.7,0.6,4,4.5,379.4,341,404.6,221.4,407.5,1122.2,527.6,365.5,455.3,306.4,457,420.9,Ahri,Mage,"[u'Jax', u'Talon', u'Illaoi']",1346.4,14.8,2422.8,1639.6
4775,2054998352,48532375,200,2054998352-200,11,"[86, 31, 122]",0,2,3,SILVER,2188,14,9,7,0,0.4,3,0.7,0.6,436.9,483.4,507.6,262.2,921.7,776.4,1367.1,542.4,485.6,630.6,447.5,345.2,Master Yi,Assassin,"[u'Garen', u""Cho'Gath"", u'Darius']",1690.1,4.7,3607.6,1908.9
4776,2054998352,31225780,200,2054998352-200,15,"[86, 31, 122]",0,2,3,SILVER,2188,4,5,12,0,5.6,5,3.8,5.4,290.1,362.2,345.7,307.5,435,937.2,752.3,225.1,317.4,388.4,471.1,349.9,Sivir,Marksman,"[u'Garen', u""Cho'Gath"", u'Darius']",1305.5,19.8,2349.6,1526.8
4777,2054998352,40129209,200,2054998352-200,89,"[86, 31, 122]",0,2,3,BRONZE,2188,2,8,20,0,1.5,2.6,0.8,1.2,297.6,379.4,322.5,176.2,855,1036.6,1265.9,383.7,374.6,610.2,381.5,289.7,Leona,Tank,"[u'Garen', u""Cho'Gath"", u'Darius']",1175.7,6.1,3541.2,1656
4778,2054998352,49441329,200,2054998352-200,90,"[86, 31, 122]",0,2,3,SILVER,2188,10,9,16,0,3.9,5,5.7,4.6,315,342.8,463.8,291.6,812.8,1274.2,928.2,477.7,382.3,425,539.4,488.6,Malzahar,Mage,"[u'Garen', u""Cho'Gath"", u'Darius']",1413.2,19.2,3492.9,1835.3
4779,2054998352,31299006,200,2054998352-200,106,"[86, 31, 122]",0,2,3,SILVER,2188,8,7,5,0,2.6,7.6,7.2,4,231.5,551.6,467.9,206.6,993.1,1423.6,878.1,497.6,380.4,749.6,530.2,378,Volibear,Fighter,"[u'Garen', u""Cho'Gath"", u'Darius']",1457.6,21.4,3792.4,2038.2
4780,2054998623,40352842,100,2054998623-100,80,"[122, 78, 86]",0,3,1,UNRANKED,2166,12,10,14,0,2.3,2.2,2.1,2.2,360.5,284.6,417.6,191.2,616.2,783,1349.5,410.9,419.1,496.8,425.2,366.2,Pantheon,Fighter,"[u'Darius', u'Poppy', u'Garen']",1253.9,8.8,3159.6,1707.3
4781,2054998623,48216792,100,2054998623-100,238,"[122, 78, 86]",0,3,1,BRONZE,2166,5,6,17,0,2.2,6.8,3.7,1.9,330.8,493.4,367.8,135.4,498.1,1371,834.2,199.6,390.6,862.4,538,215.6,Zed,Assassin,"[u'Darius', u'Poppy', u'Garen']",1327.4,14.6,2902.9,2006.6
4782,2054998623,51472545,100,2054998623-100,236,"[122, 78, 86]",0,3,1,BRONZE,2166,17,6,7,0,4.8,11.6,5.7,1.1,369.5,674.4,547.6,158.4,516.3,1005.8,818.3,118.7,391.7,914.8,689.9,165.1,Lucian,Marksman,"[u'Darius', u'Poppy', u'Garen']",1749.9,23.2,2459.1,2161.5
4783,2054998623,25183906,100,2054998623-100,53,"[122, 78, 86]",0,3,1,BRONZE,2166,3,14,15,0,1.4,2,2.8,0,275.4,294.4,344.7,108.5,671.7,1183,1021.2,527.8,321.7,547.8,600.5,154,Blitzcrank,Tank,"[u'Darius', u'Poppy', u'Garen']",1023,6.2,3403.7,1624
4784,2054998623,57294646,100,2054998623-100,11,"[122, 78, 86]",0,3,1,BRONZE,2166,17,15,9,0,1,3.8,1.8,0.3,430.8,447.8,515.7,245.6,999.5,915,1468.6,585,466.2,481,526.3,188.2,Master Yi,Assassin,"[u'Darius', u'Poppy', u'Garen']",1639.9,6.9,3968.1,1661.7
4785,2054998623,22840621,200,2054998623-200,21,"[157, 420, 24]",1,1,11,BRONZE,2166,20,10,10,1,3.1,5.8,8,4,460.4,811,612.5,324.9,603.7,891,886.1,265.3,385.9,993.6,659.4,261.2,Miss Fortune,Marksman,"[u'Yasuo', u'Illaoi', u'Jax']",2208.8,20.9,2646.1,2300.1
4786,2054998623,67450785,200,2054998623-200,245,"[157, 420, 24]",1,1,11,BRONZE,2166,8,11,10,1,1.7,0.4,2,4.8,357.8,357.4,396.9,215.1,635.5,945.4,897.4,179.4,234,550.6,544.9,329.3,Ekko,Assassin,"[u'Yasuo', u'Illaoi', u'Jax']",1327.2,8.9,2657.7,1658.8
4787,2054998623,47811827,200,2054998623-200,74,"[157, 420, 24]",1,1,11,BRONZE,2166,9,11,8,1,3.4,4.2,1.9,2.6,394.3,334.4,421.9,236.7,532.8,645.2,1066.7,469.5,347.5,419.2,516.1,330.9,Heimerdinger,Mage,"[u'Yasuo', u'Illaoi', u'Jax']",1387.3,12.1,2714.2,1613.7
4788,2054998623,50621103,200,2054998623-200,28,"[157, 420, 24]",1,1,11,BRONZE,2166,7,12,7,1,1,4.2,2.7,1,286.9,431.4,425.1,205.1,432.5,1117.4,890.9,277.2,238.5,540,522.7,190.1,Evelynn,Assassin,"[u'Yasuo', u'Illaoi', u'Jax']",1348.5,8.9,2718,1491.3
4789,2054998623,50914257,200,2054998623-200,99,"[157, 420, 24]",1,1,11,BRONZE,2166,7,12,14,1,0.9,0.8,1.9,1.1,392,337.4,337.4,211,493.8,633.2,684.5,170.6,274,463.8,409.6,293.6,Lux,Mage,"[u'Yasuo', u'Illaoi', u'Jax']",1277.8,4.7,1982.1,1441
4790,2054998633,36689589,100,2054998633-100,236,"[106, 78, 24]",1,4,11,SILVER,2296,6,6,8,1,3.6,5.6,3.1,5.2,297.8,631.4,338.8,251.6,413.3,1082,764.4,390.5,265.5,668.2,309.1,290.8,Lucian,Marksman,"[u'Volibear', u'Poppy', u'Jax']",1519.6,17.5,2650.2,1533.6
4791,2054998633,57299676,100,2054998633-100,99,"[106, 78, 24]",1,4,11,UNRANKED,2296,7,3,16,1,5.6,3.6,3.5,3.9,387.9,522.2,387.4,212.8,137.3,577.2,553.1,183.2,408,552,463,395.2,Lux,Mage,"[u'Volibear', u'Poppy', u'Jax']",1510.3,16.6,1450.8,1818.2
4792,2054998633,44671150,100,2054998633-100,201,"[106, 78, 24]",1,4,11,BRONZE,2296,2,4,18,1,1.2,2,0.6,0.7,311.9,436.4,336.4,182.2,456.2,793.2,1314.5,277.9,232.8,543.4,351.5,288.3,Braum,Support,"[u'Volibear', u'Poppy', u'Jax']",1266.9,4.5,2841.8,1416
4793,2054998633,65799696,100,2054998633-100,102,"[106, 78, 24]",1,4,11,SILVER,2296,7,0,4,1,1.2,4.6,5.5,0.7,363.2,669.8,602.2,261.5,440.1,438,972.1,475.6,515.3,622.8,821,383.1,Shyvana,Fighter,"[u'Volibear', u'Poppy', u'Jax']",1896.7,12,2325.8,2342.2
4794,2054998633,50771825,100,2054998633-100,17,"[106, 78, 24]",1,4,11,SILVER,2296,19,9,8,1,4.8,2,2.8,5.4,578.8,595,381.6,246.7,685,1001.8,653.8,285.4,596.1,458,340.2,469.2,Teemo,Marksman,"[u'Volibear', u'Poppy', u'Jax']",1802.1,15,2626,1863.5
4795,2054998633,51483892,200,2054998633-200,41,"[36, 420, 268]",0,1,2,SILVER,2296,5,6,4,0,6.6,7.8,4.9,4.9,362.3,488.2,439.7,214.2,625.6,541.2,930.6,325,439.6,671.6,366.1,393.3,Gangplank,Fighter,"[u'Dr. Mundo', u'Illaoi', u'Azir']",1504.4,24.2,2422.4,1870.6
4796,2054998633,21659416,200,2054998633-200,23,"[36, 420, 268]",0,1,2,BRONZE,2296,8,7,8,0,3.6,4,3.5,2.2,372.4,354,384.1,184.2,821.8,2076.6,1434,425.5,433.8,464.4,414.1,402,Tryndamere,Fighter,"[u'Dr. Mundo', u'Illaoi', u'Azir']",1294.7,13.3,4757.9,1714.3
4797,2054998633,48610637,200,2054998633-200,11,"[36, 420, 268]",0,1,2,BRONZE,2296,2,10,9,0,2.3,7.2,3.5,0.5,338,363.4,315.8,235.6,1042,1358.6,1428.8,624.9,394.2,531.2,350.7,328.2,Master Yi,Assassin,"[u'Dr. Mundo', u'Illaoi', u'Azir']",1252.8,13.5,4454.3,1604.3
4798,2054998633,313520,200,2054998633-200,43,"[36, 420, 268]",0,1,2,SILVER,2296,0,9,13,0,1.2,1.2,1.5,0.8,268,350.2,320.1,162.2,428.4,1085.6,858.1,248.2,234.6,533.2,396.8,257.5,Karma,Mage,"[u'Dr. Mundo', u'Illaoi', u'Azir']",1100.5,4.7,2620.3,1422.1
4799,2054998633,25960965,200,2054998633-200,222,"[36, 420, 268]",0,1,2,SILVER,2296,7,9,4,0,4.4,2.4,3,4.6,305.4,496.6,285.3,216.3,494,1243.4,1010.6,291.9,294.8,465.2,396.6,261.5,Jinx,Marksman,"[u'Dr. Mundo', u'Illaoi', u'Azir']",1303.6,14.4,3039.9,1418.1
4800,2054998696,50582,100,2054998696-100,420,"[86, 36, 122]",0,0,1,SILVER,1974,2,7,5,0,5.7,,6.7,3.8,271.6,,395.6,199.9,746.9,,857.7,405.6,444.6,,624.6,431.9,Illaoi,Fighter,"[u'Garen', u'Dr. Mundo', u'Darius']",867.1,16.2,2010.2,1501.1
4801,2054998696,58762904,100,2054998696-100,33,"[86, 36, 122]",0,0,1,BRONZE,1974,5,5,3,0,0.7,,3.6,0,303.9,,360.2,219.3,718.1,,977.1,557.2,438.6,,662.7,261.4,Rammus,Tank,"[u'Garen', u'Dr. Mundo', u'Darius']",883.4,4.3,2252.4,1362.7
4802,2054998696,60240371,100,2054998696-100,61,"[86, 36, 122]",0,0,1,BRONZE,1974,3,6,5,0,3.6,,6.4,5.2,258.8,,400.1,205.5,662,,730.9,231.2,378.3,,682,378.3,Orianna,Mage,"[u'Garen', u'Dr. Mundo', u'Darius']",864.4,15.2,1624.1,1438.6
4803,2054998696,19508525,100,2054998696-100,89,"[86, 36, 122]",0,0,1,BRONZE,1974,0,3,8,0,1,,3.7,0.7,205.8,,300.5,173.1,536.9,,669.1,276.4,156.8,,500.8,320.4,Leona,Tank,"[u'Garen', u'Dr. Mundo', u'Darius']",679.4,5.4,1482.4,978
4804,2054998696,26317066,100,2054998696-100,18,"[86, 36, 122]",0,0,1,SILVER,1974,13,4,1,0,5.7,,4.8,6.5,351.2,,477.3,324.9,468.7,,1116.6,304.4,460.7,,509.4,323.6,Tristana,Marksman,"[u'Garen', u'Dr. Mundo', u'Darius']",1153.4,17,1889.7,1293.7
4805,2054998696,39016503,200,2054998696-200,77,"[105, 53, 24]",0,4,11,BRONZE,1974,6,5,4,1,2.9,,3.7,0,556,,464.6,280.7,688.7,,1008.5,685.5,579.1,,551.7,370,Udyr,Fighter,"[u'Fizz', u'Blitzcrank', u'Jax']",1301.3,6.6,2382.7,1500.8
4806,2054998696,50831097,200,2054998696-200,114,"[105, 53, 24]",0,4,11,SILVER,1974,8,4,3,1,8.4,,6.4,5.6,489.9,,479.4,242.5,862.6,,1490.3,490.5,666.9,,507.8,405.8,Fiora,Fighter,"[u'Fizz', u'Blitzcrank', u'Jax']",1211.8,20.4,2843.4,1580.5
4807,2054998696,45173073,200,2054998696-200,21,"[105, 53, 24]",0,4,11,BRONZE,1974,2,4,5,1,5.5,,4.3,4.5,355.3,,415.6,195.4,370.1,,358.2,220.7,388.5,,377.4,331.7,Miss Fortune,Marksman,"[u'Fizz', u'Blitzcrank', u'Jax']",966.3,14.3,949,1097.6
4808,2054998696,31472845,200,2054998696-200,25,"[105, 53, 24]",0,4,11,SILVER,1974,0,5,5,1,0.6,,0.6,0.4,318,,309.5,152.8,191.7,,935.2,246.5,411.4,,186.3,201.4,Morgana,Mage,"[u'Fizz', u'Blitzcrank', u'Jax']",780.3,1.6,1373.4,799.1
4809,2054998696,35793110,200,2054998696-200,134,"[105, 53, 24]",0,4,11,BRONZE,1974,9,5,5,1,4.5,,2.1,5.4,415.6,,381,249.1,401.8,,713.5,125.8,455.8,,346.2,435,Syndra,Mage,"[u'Fizz', u'Blitzcrank', u'Jax']",1045.7,12,1241.1,1237
4810,2054998717,44341676,100,2054998717-100,99,"[24, 36, 157]",0,1,3,BRONZE,2028,3,9,8,0,6,,4.2,4.6,380,,333.7,191.5,475,,599.7,149.2,521.2,,381.8,376.7,Lux,Mage,"[u'Jax', u'Dr. Mundo', u'Yasuo']",905.2,14.8,1223.9,1279.7
4811,2054998717,28129535,100,2054998717-100,236,"[24, 36, 157]",0,1,3,SILVER,2028,5,7,8,0,5.6,,5.3,5.8,317,,388,272.1,620.5,,477.4,501.1,287.7,,497,275.4,Lucian,Marksman,"[u'Jax', u'Dr. Mundo', u'Yasuo']",977.1,16.7,1599,1060.1
4812,2054998717,35270534,100,2054998717-100,19,"[24, 36, 157]",0,1,3,BRONZE,2028,7,13,9,0,1.3,,0.2,0.1,349.4,,368.2,182,894.2,,1547.3,746.9,526.1,,466.5,201.8,Warwick,Fighter,"[u'Jax', u'Dr. Mundo', u'Yasuo']",899.6,1.6,3188.4,1194.4
4813,2054998717,40771142,100,2054998717-100,44,"[24, 36, 157]",0,1,3,SILVER,2028,2,6,4,0,1.7,,0.9,1.2,261.1,,268.5,196.8,549.7,,767.5,457.9,336.2,,217.7,310.7,Taric,Support,"[u'Jax', u'Dr. Mundo', u'Yasuo']",726.4,3.8,1775.1,864.6
4814,2054998717,45810564,100,2054998717-100,23,"[24, 36, 157]",0,1,3,BRONZE,2028,7,7,5,0,6.3,,5.2,3.8,357.8,,426.5,176.1,510.1,,1314.7,644.8,540.4,,534.6,322.3,Tryndamere,Fighter,"[u'Jax', u'Dr. Mundo', u'Yasuo']",960.4,15.3,2469.6,1397.3
4815,2054998717,30945461,200,2054998717-200,412,"[105, 420, 63]",0,3,9,SILVER,2028,4,3,14,1,1.6,,0.3,1,334.8,,294.4,201,419.3,,991.2,463,338.2,,388.9,265.2,Thresh,Support,"[u'Fizz', u'Illaoi', u'Brand']",830.2,2.9,1873.5,992.3
4816,2054998717,45644843,200,2054998717-200,86,"[105, 420, 63]",0,3,9,BRONZE,2028,8,9,13,1,3.6,,3.3,6,296.1,,473.7,339.4,800.7,,1405.5,499.7,417.7,,455.3,538.7,Garen,Fighter,"[u'Fizz', u'Illaoi', u'Brand']",1109.2,12.9,2705.9,1411.7
4817,2054998717,60014765,200,2054998717-200,22,"[105, 420, 63]",0,3,9,BRONZE,2028,6,4,15,1,5.6,,5.9,5.7,415.6,,508,241.3,501.1,,494.5,330.5,395.6,,687.8,314.5,Ashe,Marksman,"[u'Fizz', u'Illaoi', u'Brand']",1164.9,17.2,1326.1,1397.9
4818,2054998717,42101355,200,2054998717-200,55,"[105, 420, 63]",0,3,9,UNRANKED,2028,18,3,8,1,4.4,,6.1,5.1,404,,514.3,314.1,354.9,,735.8,349.8,439.7,,523.5,452.7,Katarina,Assassin,"[u'Fizz', u'Illaoi', u'Brand']",1232.4,15.6,1440.5,1415.9
4819,2054998717,70010287,200,2054998717-200,11,"[105, 420, 63]",0,3,9,UNRANKED,2028,5,5,1,1,0.3,,5.4,0.7,318.3,,538.8,311.7,902.5,,923.8,595.6,397.1,,677.1,368.2,Master Yi,Assassin,"[u'Fizz', u'Illaoi', u'Brand']",1168.8,6.4,2421.9,1442.4
4820,2054998718,19106555,100,2054998718-100,111,"[24, 16, 223]",0,2,2,SILVER,2267,0,8,6,0,1.7,0.2,1.4,1,250,234.2,268.9,166.2,571.3,561,956.1,215,263.2,253.6,206,303.2,Nautilus,Tank,"[u'Jax', u'Soraka', u'Tahm Kench']",919.3,4.3,2303.4,1026
4821,2054998718,71190834,100,2054998718-100,236,"[24, 16, 223]",0,2,2,GOLD,2267,3,3,6,0,7.9,5.8,5.2,7.5,332.4,387.2,367.3,252,399.2,834.2,225.8,310.5,384.6,620.6,384.4,279.7,Lucian,Marksman,"[u'Jax', u'Soraka', u'Tahm Kench']",1338.9,26.4,1769.7,1669.3
4822,2054998718,60654526,100,2054998718-100,77,"[24, 16, 223]",0,2,2,SILVER,2267,3,4,5,0,1.2,4,4.3,0.3,360.1,309.2,431.1,247,551.6,812.2,903.3,588.3,525.8,421,551.4,368.9,Udyr,Fighter,"[u'Jax', u'Soraka', u'Tahm Kench']",1347.4,9.8,2855.4,1867.1
4823,2054998718,59741488,100,2054998718-100,34,"[24, 16, 223]",0,2,2,SILVER,2267,5,4,3,0,7.9,4.4,6.1,4.5,325.9,375,398.2,185.9,273,1384.4,431.5,265.3,580.6,417.8,469,360.2,Anivia,Mage,"[u'Jax', u'Soraka', u'Tahm Kench']",1285,22.9,2354.2,1827.6
4824,2054998718,22776358,100,2054998718-100,39,"[24, 16, 223]",0,2,2,GOLD,2267,2,6,2,0,6.1,3.6,5.4,3.4,277.2,351.4,333.1,167.7,755.1,480,514.9,391.4,462.4,269,363.2,328.2,Irelia,Fighter,"[u'Jax', u'Soraka', u'Tahm Kench']",1129.4,18.5,2141.4,1422.8
4825,2054998718,36473711,200,2054998718-200,64,"[36, 11, 420]",1,2,7,GOLD,2267,4,3,10,1,0.3,2.6,1.2,0,329.7,296.2,347.4,254.9,634.5,1373.8,1162.9,456.9,398.8,331,405.6,296.7,Lee Sin,Fighter,"[u'Dr. Mundo', u'Master Yi', u'Illaoi']",1228.2,4.1,3628.1,1432.1
4826,2054998718,31609589,200,2054998718-200,25,"[36, 11, 420]",1,2,7,SILVER,2267,1,3,16,1,0.8,1.6,1.7,0.2,296.3,375,279,155.4,360.6,723.6,467.1,122.4,351.2,394.2,298.4,280.8,Morgana,Mage,"[u'Dr. Mundo', u'Master Yi', u'Illaoi']",1105.7,4.3,1673.7,1324.6
4827,2054998718,69940747,200,2054998718-200,21,"[36, 11, 420]",1,2,7,SILVER,2267,6,2,10,1,8,5.2,4.9,5.8,381.7,396.2,404.3,215.9,373,464.6,438.5,88.6,402.5,546.8,403.7,295.5,Miss Fortune,Marksman,"[u'Dr. Mundo', u'Master Yi', u'Illaoi']",1398.1,23.9,1364.7,1648.5
4828,2054998718,37122828,200,2054998718-200,13,"[36, 11, 420]",1,2,7,PLATINUM,2267,8,3,7,1,9,4.2,6.7,5.8,360.8,499.6,394.5,239.3,602,776.8,556.9,248.7,559.2,425.6,491.1,433.6,Ryze,Mage,"[u'Dr. Mundo', u'Master Yi', u'Illaoi']",1494.2,25.7,2184.4,1909.5
4829,2054998718,46840482,200,2054998718-200,63,"[36, 11, 420]",1,2,7,SILVER,2267,6,2,5,1,8.6,4.2,4.2,6.7,313.3,459.4,293.7,302.8,309.4,822.6,374.5,82.8,535.5,453,398.4,482.6,Brand,Mage,"[u'Dr. Mundo', u'Master Yi', u'Illaoi']",1369.2,23.7,1589.3,1869.5
4830,2054998726,59729718,100,2054998726-100,24,"[107, 63, 36]",1,1,9,GOLD,2087,11,2,12,1,9.9,,9.2,6.8,501.1,,652.5,265.3,720.5,,1586.4,311.9,690.9,,752.9,417,Jax,Fighter,"[u'Rengar', u'Brand', u'Dr. Mundo']",1418.9,25.9,2618.8,1860.8
4831,2054998726,22678269,100,2054998726-100,91,"[107, 63, 36]",1,1,9,PLATINUM,2087,14,11,11,1,3.6,,5.2,5.3,423.4,,445.5,307.7,1098.3,,981.6,353.6,391.6,,546,432.4,Talon,Assassin,"[u'Rengar', u'Brand', u'Dr. Mundo']",1176.6,14.1,2433.5,1370
4832,2054998726,38795698,100,2054998726-100,98,"[107, 63, 36]",1,1,9,GOLD,2087,4,3,22,1,3.1,,1.3,1.6,352.1,,357.3,188.4,687.9,,919.9,412.1,424,,505.8,321.5,Shen,Tank,"[u'Rengar', u'Brand', u'Dr. Mundo']",897.8,6,2019.9,1251.3
4833,2054998726,36472819,100,2054998726-100,121,"[107, 63, 36]",1,1,9,PLATINUM,2087,7,4,10,1,2.8,,2.2,0.8,440,,403.3,235.7,775.8,,1521.6,610.3,511.4,,465.4,335.7,Kha'Zix,Assassin,"[u'Rengar', u'Brand', u'Dr. Mundo']",1079,5.8,2907.7,1312.5
4834,2054998726,40967506,100,2054998726-100,67,"[107, 63, 36]",1,1,9,GOLD,2087,9,8,12,1,6.9,,5.3,5.9,406.7,,460.4,254.4,788.2,,738.7,505.3,431.2,,646.7,277.7,Vayne,Marksman,"[u'Rengar', u'Brand', u'Dr. Mundo']",1121.5,18.1,2032.2,1355.6
4835,2054998726,22056628,200,2054998726-200,238,"[223, 16, 48]",0,3,3,GOLD,2087,8,14,0,0,6.8,,1.6,6.1,459.9,,282.3,251.9,788.3,,1254.4,371.1,504.3,,217.3,441.3,Zed,Assassin,"[u'Tahm Kench', u'Soraka', u'Trundle']",994.1,14.5,2413.8,1162.9
4836,2054998726,27393106,200,2054998726-200,102,"[223, 16, 48]",0,3,3,PLATINUM,2087,3,4,9,0,0.8,,1.6,0,352,,395.2,245.6,997.2,,1461.6,557.9,447,,523.7,387.2,Shyvana,Fighter,"[u'Tahm Kench', u'Soraka', u'Trundle']",992.8,2.4,3016.7,1357.9
4837,2054998726,45468039,200,2054998726-200,81,"[223, 16, 48]",0,3,3,GOLD,2087,5,8,9,0,5.9,,6.5,5.2,369,,424.3,233.2,695.8,,940.8,365.1,472.5,,580.2,312.4,Ezreal,Marksman,"[u'Tahm Kench', u'Soraka', u'Trundle']",1026.5,17.6,2001.7,1365.1
4838,2054998726,37753557,200,2054998726-200,27,"[223, 16, 48]",0,3,3,GOLD,2087,2,6,10,0,7,,5.9,5.6,488.6,,305.2,210.5,963.6,,1266.9,625.4,607.5,,515.2,396.2,Singed,Tank,"[u'Tahm Kench', u'Soraka', u'Trundle']",1004.3,18.5,2855.9,1518.9
4839,2054998726,42762149,200,2054998726-200,76,"[223, 16, 48]",0,3,3,GOLD,2087,10,13,10,0,2,,4.5,2,536.5,,382.3,249.8,956.6,,942,438.4,450.6,,427,308.5,Nidalee,Assassin,"[u'Tahm Kench', u'Soraka', u'Trundle']",1168.6,8.5,2337,1186.1
4840,2054998785,55649590,100,2054998785-100,18,"[86, 222, 119]",0,0,2,BRONZE,2051,6,12,4,0,4.2,,1.4,4.4,339,,316.3,188.2,903.3,,1028.7,256.7,403.9,,303.1,287.2,Tristana,Marksman,"[u'Garen', u'Jinx', u'Draven']",843.5,10,2188.7,994.2
4841,2054998785,66989338,100,2054998785-100,201,"[86, 222, 119]",0,0,2,BRONZE,2051,3,9,9,0,0.4,,1.2,0.5,294.1,,284.8,117.6,968.8,,1548.5,333.7,346.6,,289.4,299,Braum,Support,"[u'Garen', u'Jinx', u'Draven']",696.5,2.1,2851,935
4842,2054998785,40302731,100,2054998785-100,122,"[86, 222, 119]",0,0,2,BRONZE,2051,2,17,5,0,5.3,,2.7,3.7,287,,294.1,172,999.8,,1667.8,601,392.7,,264.6,319.4,Darius,Fighter,"[u'Garen', u'Jinx', u'Draven']",753.1,11.7,3268.6,976.7
4843,2054998785,64727298,100,2054998785-100,31,"[86, 222, 119]",0,0,2,BRONZE,2051,2,6,3,0,3.5,,3,3.7,287.8,,282.1,174.7,800.3,,1254,379.4,400.4,,367.7,390.2,Cho'Gath,Tank,"[u'Garen', u'Jinx', u'Draven']",744.6,10.2,2433.7,1158.3
4844,2054998785,50773903,100,2054998785-100,62,"[86, 222, 119]",0,0,2,BRONZE,2051,5,6,5,0,0.3,,1.7,0.1,278,,337.3,182.2,927.6,,1603,457.2,315.7,,348.5,245.9,Wukong,Fighter,"[u'Garen', u'Jinx', u'Draven']",797.5,2.1,2987.8,910.1
4845,2054998785,38279848,200,2054998785-200,111,"[420, 157, 36]",1,2,8,UNRANKED,2051,15,1,15,1,4.7,,1.5,4.6,393.6,,408.9,280.7,545.3,,1129.2,396.3,518.7,,407.9,487.3,Nautilus,Tank,"[u'Illaoi', u'Yasuo', u'Dr. Mundo']",1083.2,10.8,2070.8,1413.9
4846,2054998785,63587631,200,2054998785-200,203,"[420, 157, 36]",1,2,8,UNRANKED,2051,7,5,15,1,0,,2.5,0,367.2,,527.2,187,671.7,,740.7,450.8,481.6,,507.4,234.5,Kindred,Marksman,"[u'Illaoi', u'Yasuo', u'Dr. Mundo']",1081.4,2.5,1863.2,1223.5
4847,2054998785,58759325,200,2054998785-200,21,"[420, 157, 36]",1,2,8,BRONZE,2051,14,7,12,1,4.3,,1.7,5.2,517.2,,471.3,211.3,629.8,,661,107.5,489.2,,324,306.6,Miss Fortune,Marksman,"[u'Illaoi', u'Yasuo', u'Dr. Mundo']",1199.8,11.2,1398.3,1119.8
4848,2054998785,44287656,200,2054998785-200,101,"[420, 157, 36]",1,2,8,BRONZE,2051,10,1,13,1,6,,4.4,5.4,406.5,,512.5,211.5,294.7,,182.3,107.6,526.2,,550.4,443.4,Xerath,Mage,"[u'Illaoi', u'Yasuo', u'Dr. Mundo']",1130.5,15.8,584.6,1520
4849,2054998785,37480828,200,2054998785-200,20,"[420, 157, 36]",1,2,8,BRONZE,2051,4,4,14,1,0.9,,1,1,313.2,,379.8,118,715.7,,601.6,152.7,324.1,,403.4,306.6,Nunu,Support,"[u'Illaoi', u'Yasuo', u'Dr. Mundo']",811,2.9,1470,1034.1
4850,2054998790,27120865,100,2054998790-100,106,"[122, 420, 24]",0,3,6,SILVER,2076,11,9,13,0,1.3,,2.2,0,442.6,,432.9,248.9,1131.3,,1958.9,582.8,505.2,,471.6,301,Volibear,Fighter,"[u'Darius', u'Illaoi', u'Jax']",1124.4,3.5,3673,1277.8
4851,2054998790,50887614,100,2054998790-100,222,"[122, 420, 24]",0,3,6,SILVER,2076,12,8,15,0,6.6,,3,4.5,546.5,,436.6,282,843.5,,1060.3,289.7,529.6,,475.1,370.4,Jinx,Marksman,"[u'Darius', u'Illaoi', u'Jax']",1265.1,14.1,2193.5,1375.1
4852,2054998790,33769561,100,2054998790-100,50,"[122, 420, 24]",0,3,6,SILVER,2076,11,9,11,0,4.1,,1.7,3.7,468.1,,424.7,215.5,1232.6,,1720.3,414.5,574.4,,364.4,405.9,Swain,Mage,"[u'Darius', u'Illaoi', u'Jax']",1108.3,9.5,3367.4,1344.7
4853,2054998790,61123969,100,2054998790-100,37,"[122, 420, 24]",0,3,6,SILVER,2076,1,5,14,0,0,,0.2,0.1,277.1,,346.4,167.8,374.7,,600.5,114,215.2,,251.4,238.7,Sona,Support,"[u'Darius', u'Illaoi', u'Jax']",791.3,0.3,1089.2,705.3
4854,2054998790,49343359,100,2054998790-100,92,"[122, 420, 24]",0,3,6,UNRANKED,2076,7,7,9,0,4.5,,9.1,6.1,356,,578,266.2,823.8,,961.3,313,392,,774.2,465.8,Riven,Fighter,"[u'Darius', u'Illaoi', u'Jax']",1200.2,19.7,2098.1,1632
